t,tau_T=0.1 C_vv(t),tau_T=0.1 stdv C_vv(t),tau_T=1.0 C_vv(t),tau_T=1.0 stdv C_vv(t),tau_T=2.0 C_vv(t),tau_T=2.0 stdv C_vv(t),tau_T=5.0 C_vv(t),tau_T=5.0 stdv C_vv(t),tau_T=10.0 C_vv(t),tau_T=10.0 stdv C_vv(t),tau_T=20.0 C_vv(t),tau_T=20.0 stdv C_vv(t),tau_T=50.0 C_vv(t),tau_T=50.0 stdv C_vv(t),tau_T=100.0 C_vv(t),tau_T=100.0 stdv C_vv(t),tau_T=500.0 C_vv(t),tau_T=500.0 stdv C_vv(t),tau_T=1000.0 C_vv(t),tau_T=1000.0 stdv C_vv(t)
49.0,-0.0008026880058244302,0.0029063406059900545,-0.0010579967642907195,0.0030387012933998556,0.00010030422469415531,0.0018583501813444435,0.00011964996964764975,0.002655839260494342,0.0019194019989127568,0.0024974069593848847,0.0002946256416809572,0.0028888037337637014,-0.0031437894890589675,0.003263596797907921,-0.006094478813643912,0.002155100273977534,-0.0016602852599427887,0.0034568560328345575,0.014191935788390448,0.0029920241905008918
49.5,0.0014364976242898996,0.00207219303216283,-0.0008778724985932105,0.0018430073728894275,0.00032690478598786354,0.0021526654224592375,-0.00011409528607316007,0.0032555177687172985,0.0009394416687590584,0.002939901898062872,-0.00042743771645518806,0.002716560827025001,-0.002202541681964306,0.0027707821087761455,-0.006206063288061333,0.0024877030204862884,0.00045763321982690504,0.004155650262145214,0.01617116421357474,0.002259294321620189
50.0,-3.2304709494779017e-6,0.0029228050592830022,0.0004075795945662344,0.0020350119302005192,-0.000756554992539739,0.002365623972881595,-2.871352560129322e-5,0.0023658628474897627,0.0012064045118093585,0.0033573484356866712,0.0003356837217972272,0.002319847478401533,-0.002350079476239615,0.002634546188855403,-0.0069407999881410986,0.0035758101517948835,-0.001236506040630157,0.003978945327761951,0.0142699225190847,0.002023559272359931
51.0,0.0011848183379958455,0.001839712544757167,-0.0004770174132392488,0.0022216441825379566,-0.0013650084809426132,0.001663010824862983,0.00023475231349788568,0.0022383775024565847,0.0001860678642164914,0.0029861421465281297,4.988324374725243e-6,0.0023621894793056848,-0.002460852856941445,0.0028933600390029027,-0.005171556995026588,0.003089106294247336,-0.0017334232578175481,0.0038258864428966657,0.01315874833563627,0.0016812885256627837
52.0,-0.0004094558675238211,0.0023366988488001954,-0.00012306969054516942,0.0025182055396455482,-0.001066276471855011,0.0033751661573196826,-0.0009052029844008318,0.0026047718623645245,0.0006693933458810343,0.0015058628153990748,0.00045676911142161487,0.001916351096903682,-0.0030258193482703994,0.003190029889148804,-0.004018277434661701,0.003530073496840875,-0.0013869951477418208,0.003628593399784468,0.012640158119696302,0.002063492981066444
53.0,-0.0004501525594585327,0.003003238733256365,-0.001686003491404028,0.0033471064179990697,-4.589310457905837e-5,0.0031916113831603875,-0.0009790531875203908,0.0030771089513664733,0.0009421152302849872,0.002731084811013313,0.0002774090580271105,0.0023173937424031013,-0.0019484588671954562,0.0033906791817997993,-0.003894299032119449,0.0035681917889697273,-0.001400384173243863,0.0036417781860647682,0.011420482647171415,0.0010200645991094302
54.0,-0.0004073380112654658,0.003072846996243039,-0.0003466240529528303,0.0034346953592020394,0.00013625456213445486,0.0029869264007261124,5.0775128253464483e-5,0.0029132004589398452,0.00022229071220127445,0.0024755674976186027,-0.00029014415228937793,0.0023585438249588498,-0.0026044368542150103,0.0025267980995361716,-0.003250011558043793,0.0025683507140638233,-0.0019105890130637615,0.003700473440069319,0.011480545201922692,0.002070652212972275
55.0,-0.0007719054117958154,0.0027261087873927323,0.00041387122652186746,0.0026139503357856014,0.00038434155559784205,0.0025183029356073477,0.0004581493006632992,0.002403612627017216,-0.0009446510364054769,0.0028072467474118813,0.0010289508548522587,0.002644336028570167,-0.0015811515218252681,0.0026702563087874736,-0.001791445525179116,0.0019824367772752045,-0.0006607780498767519,0.003360313778346872,0.012938761612679078,0.0027189949439138878
56.0,-0.00026773111761732,0.003027576380973363,-0.0010794834586444315,0.0020741338377766034,0.0005580189720435441,0.002769789359690538,-1.90676699634918e-5,0.003242106218464054,0.00014884339746513227,0.003052567808232179,-0.0007177540049356613,0.0016222554333729156,-0.0019145379439723942,0.0016985987599584906,-0.0017747534557433847,0.0009896205528515498,-0.0016716748289552184,0.0024582483845898883,0.010796605153521,0.002402756550473556
57.0,0.000881953143060868,0.002917478572374633,0.00162315088240348,0.0019902364456172742,-0.0005282392755767225,0.0023699986228687114,0.0009567642671891715,0.0027008636672298833,-0.0007343581002389419,0.003053988764472978,-0.00010422392086256355,0.0023707104367507803,-0.0013499762079103939,0.002232049332083375,-0.0020032094973635875,0.00204561545603296,-0.0016682545308928675,0.00365766354717438,0.009909362097318224,0.0035193351315232955
58.0,0.0024963325253421617,0.002293552643722057,-0.0012262927505401187,0.002853336064043105,-7.414487235759123e-5,0.0018215969037899578,-0.00010304488453310241,0.0029562140081958403,-0.0011632124297703916,0.002708399022046372,-0.000373300787616959,0.0023117426829981865,-0.0019574121754406693,0.0025145985702874967,-0.0022643217893567233,0.002354289416392021,-0.0025704280770223673,0.0020964973049890532,0.010052255081258591,0.002889907471419089
59.0,-6.830445866302477e-5,0.0026776558787936474,-0.0008034932389779275,0.00216670356201585,0.000784067887801446,0.003173340849338226,0.000331395316854069,0.002303881764350382,-0.0005262071372286056,0.0027283060671239165,0.00045281055838165905,0.0018157574358891335,-0.0027653614792570187,0.0024110587985589137,-0.0015674381743493765,0.003099908817820399,-0.002899239549106189,0.0021928405174184685,0.009472654482057748,0.0032853631254843776
60.0,-0.00011274519593288011,0.00250470256069161,2.957928833680133e-5,0.003519290814394461,0.0017568812922180276,0.002612136065911967,0.000500250972014391,0.0036464247516263103,0.0008628525024076584,0.002103489113318654,0.0002831003189831388,0.0025101291101766116,-0.0031168615375976277,0.0021596507962115346,-0.0021918710753791692,0.002661556926166056,-0.0021788776212138075,0.003389160558748889,0.010327983931104708,0.003529141007927193
61.0,-0.0006478140090856565,0.0026702689113842883,0.00028343135317924725,0.0013013392748411204,-0.0005643338560632851,0.0022305387722775264,0.0001467300111347168,0.001669531735236948,0.00038590769565410605,0.0015573798472915841,-0.0010352904318638575,0.002344985512855179,-0.0023869808179812074,0.0028881970736598143,-0.002184703540190388,0.0035759443786321913,-0.0021872636005970435,0.0028856124532614653,0.01056808659123515,0.0030789663122721906
62.0,-0.0007859859435048269,0.0021713148290894283,-0.00028376069301161503,0.0034358899186213592,0.000161759263875459,0.0028233018581519972,0.0005886742755833432,0.002256973455716792,0.00024371082202331588,0.0024768716814535115,-0.002059958498201832,0.00317420719857011,-0.0013606948512851587,0.001520781445673228,-0.0025380512697539374,0.003963534112923044,-0.003142795849796501,0.002067611220496567,0.010020307186283347,0.002297437671088122
63.0,-0.0007802763445337159,0.002000005874307012,-0.0009929433350500522,0.0032425376600070804,-0.0017347870278265627,0.002564294945066428,-0.00029495447225846627,0.0016524735645242782,0.0004865462545381215,0.002639504347277196,-0.0015479912156373444,0.0018935839029478015,-0.0010551895716861342,0.0026714031064525167,-0.0028429450789677116,0.0035747832148848918,-0.0017146580920462627,0.002146161547896858,0.009295967612720278,0.0034661731623368795
64.0,-0.0016822012579272038,0.003156951565883441,-0.0007689387584279936,0.0018014772799182577,-0.0010006740258644326,0.0020276393409271723,-0.0003649604143209819,0.0024702332021628334,4.931121067003304e-5,0.0017826768436079033,-0.001959004562539446,0.002326129445693957,-0.0016221547184007488,0.0024001500403881323,-0.0015727054421896792,0.00351449479470759,-0.0020537049851733565,0.002716028740290864,0.009180497061434572,0.004384011709191185
65.0,-0.0002375207896239457,0.0020048326347195597,0.000321844291984079,0.0015724831221919776,-0.0010846274689876277,0.0018923214987119252,-0.0009201788494018675,0.0014310613512024913,0.0005740489639389009,0.0023190742254722606,-0.0017901549125582587,0.0018097206618152633,-0.0011865716276735444,0.0016508006087589456,-0.0016915737284731367,0.0031592041859070915,-0.0018910928913405596,0.002746947741535964,0.008593952483023472,0.00400424825499322
66.0,-0.0006167733788003744,0.003927496684608148,-0.0005220037212805159,0.002244131768705951,0.00031718643784820757,0.0024606455715689445,-0.0004832353418071889,0.0029368561237734588,-0.00011589128516954609,0.0022581933564948804,-0.000758679543777031,0.0023656039502162962,-0.0006812786544708063,0.0021442674767303493,-0.002406648038595784,0.0022944517876571065,-0.0017216766367362957,0.003713110637997492,0.0097100195912446,0.0046666921075672625
67.0,-0.00011293631541327214,0.0026190264550824648,0.001544194982750766,0.0021773451154808105,0.0005295859779542861,0.0036216580496676197,0.0008341343228770147,0.0023872707243244745,0.0003115340999762943,0.0029013327625499194,-0.0010709047683288753,0.002447531471973302,-0.0007172259117039548,0.0018683693884851095,-0.0015087226220814672,0.004066843755331884,-0.0027418756298003793,0.0035322501004921097,0.007053021764765905,0.0033284970462692564
68.0,-0.0006121559148888038,0.0024088023016481316,0.0010355506285072127,0.002907839794014603,-0.00040940843892500105,0.001814437039131289,0.0002666648867845454,0.003823733157665381,-0.00040870887096730227,0.0020099031445832303,-0.002119054543274835,0.0029975049034407946,-0.0007094125521069671,0.0020325287582264556,-0.003298829307776759,0.0030090497929219644,-0.002344722496727404,0.003028316308055842,0.006638844167260728,0.003940561346552812
69.0,5.148698000321466e-5,0.0019066778035525225,0.0013361635231047687,0.0019103035389194077,0.00012007972795839883,0.0027885911822648087,0.00027579630078846415,0.0030434281379962606,-0.0008014927008821174,0.002275788562423543,-0.0021735875838098813,0.002065418208531054,-0.00030885106993639724,0.002817891834461275,-0.0024079283397267295,0.0015676123623141942,-0.0022612405188286574,0.0028318466652645672,0.005913727165784954,0.0035892224706838166
70.0,-0.000661363383417168,0.0019837639616240234,-0.0006665335384888803,0.001680849376694604,0.0002709734887318698,0.0029078718349918042,7.464915261301718e-5,0.0025063154970719347,-0.0007612285302183505,0.0020421506553730115,-0.00034793151689857277,0.001396115924819038,0.00029934140309770686,0.0016651469841280776,-0.002451036386601283,0.0030797356643510634,-0.00247822695728034,0.002528100535379986,0.006108054194515013,0.003251567354464344
71.0,4.9566280981900005e-5,0.0035966659715550163,-0.0007336581099585406,0.001254841578164088,0.00014151843385889706,0.002684478505316398,-0.0002748182343638471,0.003047188013571324,0.000403314549462494,0.002040045065268307,-0.0009864593460887669,0.002290782899455774,-0.0009508853314540136,0.0015324188881709533,-0.0024241690795789757,0.002211470158381288,-0.0027184483814920476,0.002621923436535364,0.00627511828551639,0.0038086091363933264
72.0,-0.00017307558150988575,0.0032937085892695093,8.640449691044483e-5,0.0019625386355886947,0.0004968636520485809,0.00279612176034547,-0.0001693580954618738,0.0017870099974212634,0.00026989973070090076,0.00277790483641606,-0.0007744630738174536,0.001934342560928926,-0.00016739596504150144,0.0018605222167672718,-0.0025736558010469356,0.0017177571782019902,-0.003665972483117253,0.002065512336484997,0.006204055123343452,0.0035012562031172547
73.0,-0.0012792949392687407,0.002350880598672315,-0.000800690459914457,0.0029191514352075788,0.001628694902449353,0.0020465097836836594,0.0009062052122903686,0.0029915388559302847,0.0001574715033802251,0.001792274513100418,0.0006598654865843461,0.0032809867037613826,-0.0012207287462562939,0.0016940532177429418,-0.0023051192585521792,0.0027720025061845626,-0.0035482178889747725,0.0021467708270592307,0.005902867478473374,0.00388040823476936
74.0,0.0019370547095173228,0.0021523824533411368,-0.0006607215729214697,0.0022869873109090445,0.00019813939247340876,0.0036057007543091536,0.0003424852424229666,0.001920710002525862,-0.0010643386239493804,0.002464600096650411,0.0004290962753896354,0.003759913018031968,-0.001035410214823275,0.002285319975910876,-0.003055173899202025,0.0023945252274221685,-0.003057618274902391,0.002209353975030773,0.00547046870684227,0.004358953363873008
75.0,0.0016796083364271782,0.003082409698907158,0.0006551573452084601,0.0026127781670198373,0.00030680565588048914,0.002753736993850335,-0.0002510841711937797,0.0007656595114294144,0.0006203846269892085,0.0019915130138768006,0.0003678081395025206,0.002973662225794305,-0.0009627778562926074,0.003027481316923304,-0.002490063698655517,0.0021140805320754214,-0.002518889877277805,0.0022880215815654793,0.005324681269284346,0.0031159806620098328
76.0,-0.00042334217125957195,0.003748382775085641,4.4973678650029116e-5,0.0032404611199485576,0.00018380471846789995,0.0020503118507573612,-0.00178674429319962,0.00301998702012535,-0.0004016881141212875,0.0035349434095265117,-0.0002712347867482691,0.0020047910234860977,-0.0006315996972743708,0.002032531614183731,-0.0017219402436069726,0.0023830228839215946,-0.002378083105537244,0.0016255989313343734,0.005093102850704752,0.0035594006626667053
77.0,0.0005790187753633803,0.002860447366402305,-0.0008862439438839522,0.0017648726164464503,0.00017712455253759773,0.0016458601124485093,-0.0015141460068237296,0.0023145190501076347,-0.0011657210866168686,0.0026469681471184446,-0.001334455400998719,0.001297231390333307,-0.0007074648889931037,0.001784663965589689,-0.0024227697355776144,0.0027192846229655717,-0.001271022170638828,0.0014860956431241145,0.005973142338947304,0.0034591746220404705
78.0,-0.0006177462359247889,0.002785147324621007,-0.0008844426024979459,0.00342822807167769,-2.6174005223297737e-5,0.00330514228393079,-0.00030434260548267136,0.0026022330275838434,-0.0019095418519668,0.001952732809494578,-0.0009951565904748746,0.0017069619125060337,-0.0009217063265860082,0.002731986677313333,-0.002879014578079831,0.0031272176997148766,-0.002733693484640029,0.0016471286245290557,0.005118323877777106,0.003797704892359535
79.0,-0.0004350158845101893,0.0023391585773802175,-0.0005051917003916678,0.0031246177386670235,-0.0008141707261508386,0.0025877282606180134,0.00031498610982527204,0.0032766842227847444,-0.0006754800501055303,0.002286774315950489,0.00048764574551867987,0.0021641430532426047,-0.001336695722167446,0.0030739150915434967,-0.0033873582896636863,0.0027914463759285786,-0.0023430739711726247,0.0020049560897726455,0.005296871431441008,0.0035472446347779804
80.0,0.0005365963363758292,0.0021938219650803467,-0.0010486749256478924,0.0022842388700109323,-0.0006138038454495742,0.0024902488189867187,0.00022234317574078844,0.0026568645846443504,-0.0010702213748447263,0.0023808400958171072,-0.00040363809421285236,0.0018311252759658245,-0.0012972968708577772,0.003105844134771266,-0.004015612927774518,0.0018720242276186849,-0.001806771159654047,0.0027305482655187773,0.004144776860840226,0.0033402855897581444
81.0,-0.0012247221049600625,0.003366433644766553,0.0007937801646176511,0.0018614812785918225,0.00045466681963217853,0.0033341600638728663,-0.00014496861644207882,0.002266786129442511,-2.908339461099106e-5,0.0024342469261205996,-3.6099909242318916e-5,0.001622623797698996,-0.001589437280690037,0.0028168784285705186,-0.0036989377412103347,0.0024402360672852253,-0.002460803494868419,0.001956933542059668,0.00450928234056054,0.003264225099339205
82.0,-0.001541864460463883,0.0023087231814668398,0.0013711523797194957,0.002750957240421312,-4.283496579850785e-5,0.0028736342676774595,-0.0002693797563106586,0.002324014467287757,5.9357824969214585e-5,0.002372298896445268,-0.0008382433106426385,0.0021249634211961796,-0.0024182245026245414,0.001923388082577259,-0.003366510438681827,0.002788555747900597,-0.0026545995900710143,0.0018921186719869634,0.004265723590713299,0.0024822612257442657
83.0,-0.00013142754232309235,0.0028229773957395726,0.000911207175671961,0.0025374249939066193,0.0008349620326206762,0.002993524611444934,0.0006012035541737672,0.002272710234446486,0.0010463124434148142,0.0025462631652080174,-0.001287178066664978,0.0018801304436509476,-0.001181883911424618,0.002989873648820531,-0.002568403481387868,0.0038927569300678177,-0.0028662133248476096,0.0018787928550682003,0.0048868294300480125,0.0027406284641060185
84.0,-0.00019765515151791278,0.0026027479871546483,0.0007521338300839092,0.0026711353848568233,0.002066410970993916,0.002271608782097723,0.0002894181737329911,0.00204318206375405,-3.262715916827019e-5,0.0023764764634200265,-0.00018881804334256084,0.0015027453610828108,-0.0013118884378421885,0.0025858588565061446,-0.0016674249159879645,0.004058986270004412,-0.0030492249150016184,0.0029769270640002564,0.0052267583189935345,0.0021689023152937246
85.0,0.00010484545566515532,0.001982134507255645,-0.002593020406292829,0.001542686083269519,0.00010983520480488984,0.0026225527353249322,-0.00019425609180593906,0.002246701091356432,0.0007248403453690639,0.0021860433123054193,1.7808703238645694e-5,0.0029222630279061353,-0.002098169127005998,0.002102292731612667,0.00032618144228512675,0.004125078708363989,-0.0030358058511589974,0.0019115977889754205,0.004578463277659367,0.002328818123445885
86.0,0.00011828677662819914,0.0027755032355176006,-0.00011191941673433683,0.0022396527746349833,-6.595369776459224e-5,0.002067388226943006,0.001215284217498241,0.002022489328188584,0.0008354197147233601,0.002476023724791859,0.0007076282329020958,0.002357221566157261,-0.0011583635431399034,0.003684846515325475,-0.0006045574894203938,0.004588630698567952,-0.0026798526601708103,0.0024645010287214337,0.004034938871258206,0.0033934066264143803
87.0,0.001342932584648428,0.002159442521161657,-0.0005946933302406384,0.002906389900567235,0.0008998246570715556,0.003746449770076653,-0.0001748292745184686,0.001737945057105667,-0.0002807016641098884,0.003070295811664901,0.000432448950332934,0.003267096062152618,-0.0006158912127189545,0.002416021604518802,-0.00011816980441328175,0.0034310105229456945,-0.0025184477773409976,0.0029218169127757593,0.004650019933368904,0.002438782391729701
88.0,-0.000549319078832422,0.002416314492781776,-0.0005965380354806835,0.001891491070307955,0.0003903169530234101,0.002908561795113323,-0.0010195547041315796,0.002595145221567272,0.0003366152305547662,0.0023364249738054618,0.0007657015104422624,0.003468817788010393,-0.00029921403486635905,0.002634022794878001,0.0003763697829188996,0.0029501280384163363,-0.00182471939065168,0.002706408096399495,0.005576715816444938,0.002996026145469278
89.0,0.0008067123501384801,0.0015397268159374068,-0.001146180568977115,0.0017735058441103466,0.00017208056288129398,0.0028409899858752533,-0.0009002914764403045,0.002995154715306914,0.0007470273032951021,0.0012354575430577087,0.0015895003007418127,0.002114570474773948,6.454860094650154e-6,0.0027069848882884436,-0.00022842671736115198,0.002577641795313375,-0.0016952825976853923,0.0024103019246574085,0.00390664792378194,0.0027156784783586908
90.0,-0.0016387928196498216,0.0031286034761951946,-0.0010710376912938706,0.0023707853565263196,-0.0002429566425015038,0.003204693871836701,-0.0018237412499382739,0.0021368903815169073,0.0010235014384731916,0.002359754844021443,0.0009993100120455486,0.002331397710969232,8.285914070897384e-5,0.002479651649380046,-0.0007113650917606197,0.0026177723439661468,-0.0020298324238320698,0.002353803419585784,0.00398391045834422,0.003247863479938073
91.0,0.0012006691103927758,0.0025826599324230625,0.0005202255630080982,0.0038196139659467045,-7.408714844164626e-5,0.002829050901105779,-0.0008471061799287269,0.001858577525095099,0.00188052398887827,0.002413953120538187,-4.0014799480259854e-5,0.002062593157625654,-0.00017411437373193446,0.0033268653290924855,-0.0010189348207220528,0.0034982010692115218,-0.002019760612287914,0.002930843227853009,0.0038385885961819146,0.0035102375349187163
92.0,0.0002643964991333,0.003724899985985063,0.000848973183080989,0.0032395690912476963,-0.002346000725664112,0.0024194559847621876,0.00045608083612010895,0.002221366831930408,0.0022067674390597557,0.002606646650206073,0.0008855343556196367,0.0017490006069975704,-5.232665961094719e-5,0.0026024018351267736,-0.0013273404587056696,0.002696723927480539,-0.002128278867604236,0.0032370316817484654,0.0036081725117410425,0.0030149181853893203
93.0,-0.0007752239689308744,0.002760388369560483,-0.0006223509034878144,0.0030787082107955987,-0.0008199784707461566,0.0023910744688773315,0.0009219419647269608,0.00223425094928697,0.0013861609408627102,0.001937872813627459,0.001473551400374101,0.00334222569152896,-0.0009429333674996748,0.0020887325465230857,-0.0013449150411816938,0.003313882154564472,-0.002276294794840171,0.002489358235676898,0.0037049650202871385,0.003435050580944585
94.0,-0.001356683209910343,0.0025390422659747006,-0.0008964423743716566,0.0017069337446474788,-0.0007348559266547271,0.0025381071383319695,-0.0001922783498929993,0.0022675826866692264,0.00034118246244850835,0.0019053449067833617,0.0020962436277699214,0.002135064552703028,-0.0010854017798656757,0.0021710267815860888,-0.0013271030676614247,0.002044560615298368,-0.0029435466970664276,0.0024541193363698663,0.0044630878147210035,0.0030793175527457878
95.0,-0.0014993421233266554,0.0013863338592060345,0.00010454030853596294,0.0021008309324568398,-0.0012532465070963766,0.001704186063071991,0.0016827981705686186,0.0018370361452338406,8.082137986593304e-6,0.0014760205061114552,0.001848240536669001,0.001030526550269809,0.00010589437833466735,0.0029822628313148614,-0.0017613163016041086,0.0029625644329656043,-0.0022446751036441356,0.001959107351922984,0.0031700556516390138,0.003355981814697243
96.0,0.00022015775977160678,0.00267650447590043,-0.00032969622153752594,0.0027187525009123507,0.00045181995636530586,0.0018644344729381503,0.0014481490628286912,0.002489007843796777,0.0005364522815789051,0.0017985412211440652,0.0015326972269336801,0.0018311877282723187,-0.0002769676844365235,0.0017311701443641838,-0.0018689665514495498,0.0031202512796145413,-0.002331442513051041,0.002322396246922156,0.0027850238477100673,0.0038042720982758155
97.0,-0.0005682472120487529,0.003151043980998657,0.0009364217088622723,0.0025302821707258068,0.0005900688637242591,0.002261901545916744,0.0016241523480152436,0.003225210871906209,0.00020976222772454284,0.0026967910984580018,0.0015937257077558683,0.0009804329891970798,0.0005022613176559584,0.0021883584451419264,-0.001033045881702306,0.0029752073110665043,-0.0021980544392377873,0.002089722160801819,0.0027951081315732923,0.0038127751484324643
98.0,0.001010135107652539,0.0015647861650189125,0.0010694908694070249,0.0018395148424411108,-0.0005494699466450935,0.001768206575934455,0.0008026839269339502,0.0031365759229973894,-0.0004754586143869414,0.0016794447619534528,0.0009541841629653114,0.0032545623120068127,0.00033438656433730334,0.002201354694272419,-0.0023775027436183692,0.002468895679932591,-0.0029526777781230017,0.0023939603449903233,0.0030504619337650774,0.0033656150240030883
99.0,0.0007043137663007866,0.0031943554231627486,0.00014335021094135045,0.0016087656351436179,-0.0003600939640727458,0.001938162367527777,-6.359971951476492e-5,0.0032639466327412836,-0.0013382299169165611,0.0020460910309964943,0.0007934637645480099,0.002693420634527919,-0.0006243397284754379,0.0031130534798147155,-0.0006458751557463133,0.0022008228700154254,-0.002345155152582385,0.002537356349048212,0.004185572371369471,0.002941754861093125
100.0,0.0005036368704669351,0.001791087456475462,0.00037020682128197026,0.0023405304583412464,-0.00026533679749878145,0.0021160664588524983,-0.0007195828093939907,0.002606096686007242,-0.00041918687206992516,0.003571935135301224,-0.00010307417810028189,0.002057544711604586,-0.0007260442931079919,0.002385635381363206,-0.0002971472750686094,0.002261399841138185,-0.003260645294368241,0.0025294236611890326,0.0025540962036104866,0.002435317450291304
102.5,0.0006208075586087265,0.0026645597546332677,0.0008055275320992802,0.001837878210072498,-0.0006686308332290583,0.0011672001350774542,-0.0008405452026498136,0.002025998957359436,-0.00013006156062324043,0.0019788819149025444,-0.0006431654634124742,0.002346159849351369,0.00015730795604969696,0.0023532204167017105,9.696707846532456e-6,0.0023332722258388792,-0.003476308007230149,0.0026047844280343755,0.001907396918127964,0.002860298388291395
105.0,-0.0011523469741947189,0.00201373114431901,-0.0004497663545101477,0.002314229758695557,-0.0005897015286171654,0.00293109348306188,0.0005684036537641922,0.002021263547518459,0.00025856945804494057,0.0012274380467520018,-0.000982825552089554,0.002383635090515285,-0.00015028603071388946,0.002532490310699164,-0.00037623428092372897,0.002189814496098222,-0.003851761278474069,0.0021912160320345987,0.0006665536833320773,0.002698152911926793
107.5,0.0006042202734273054,0.003142663389598678,0.00011627995929886269,0.002027586542919779,0.0016780071346335283,0.002705473946464635,0.0007117616872755164,0.0022501922383485157,0.0007112500658133056,0.00302878818337496,-0.0008651221843070336,0.0018679201361643026,0.0015316616870683405,0.0023039163135494607,0.00043729027263299665,0.0026465746999299322,-0.002552521767838733,0.0025249354770617697,0.0015282231936186073,0.003025869014509721
110.0,-0.00046002911914656624,0.0033846090075021324,-0.0015740116747938906,0.0023260613740012782,-0.0010730833885195176,0.0029049783044095235,-0.0009450147211141344,0.0021408705326419497,-0.0010480519559400837,0.002249429880887429,-0.000776485142752389,0.0024508978905786703,0.0007132075990845087,0.002732984882521571,-0.00010475256269599207,0.002267920821203052,-0.0003978130160449448,0.003074301061311399,0.002644770740077026,0.0033757210848137406
112.5,0.0004072956475435662,0.0021252521818181376,0.0003669645182760655,0.001575390901127311,0.00011002055469659278,0.002321483244536498,0.0007602523875613626,0.001316409222782562,0.00020736417045863118,0.00171058268224242,-0.0007152563294897925,0.0031144526841231485,0.0005545477303708149,0.003134083160786671,0.00044867021352574035,0.00264698592039079,-0.0020014858966529527,0.0034813906629371665,0.0018416859616017414,0.0026963848705787354
115.0,-0.0008710473791340115,0.002396229301644905,-0.0010745818761246323,0.0028447325524274584,3.437189561674354e-5,0.002225160931190611,0.0009414207538628391,0.0020356620004378582,-0.0005474740617203391,0.0014145736574849338,-0.0008685901366649746,0.003201807565474918,-0.0007227787668104128,0.0036402486890683475,-0.0012304839335740832,0.00225799188518068,-0.002155742728296825,0.0030318899493124002,0.0011104964922836438,0.0026050506204139067
117.5,-0.000305821902544697,0.001463615059331951,7.241279614300213e-5,0.0032007475748880585,-0.00035938511375819724,0.0022704059891971795,0.0008734152676186272,0.001486601740185979,-0.0008813123132773474,0.0017561645398066796,0.0003684338425841836,0.0010122367281276761,-4.683729401155001e-5,0.0027171723868950858,-0.0008558030236471389,0.001105421793198832,-0.0018615150313228052,0.002208071747666017,0.002325993131192962,0.0021916581092530367
120.0,-2.658650270645433e-5,0.0022275471153489733,0.00026404387722951585,0.003114131455029629,-0.000590190460602618,0.0025615616424340053,0.00016778409139699778,0.002801959771132019,-0.0012363589198755754,0.002646872606421304,8.462545426645809e-5,0.002301611724929583,0.00010157978359684282,0.0022177411008932803,-0.0005187735577487409,0.002310163366992254,-0.002355996577641791,0.0028015548169669008,0.0026584675782779657,0.0029091540574934594
122.5,0.00020969141916198113,0.0029575827948576834,-0.0014762089853909504,0.0027934802133582856,-0.0012860171590551328,0.002239677691673153,0.00020603029977775888,0.0014933987724892075,0.00047842971428520807,0.001739688341872856,0.0013801424334726959,0.002411299992364385,0.0001489176524758412,0.0025912986732066754,0.0002914857267596956,0.002661561998654806,-0.002164671730049033,0.002277393118864093,0.0012057542826397166,0.003690270017379896
125.0,0.000594760023600083,0.0022056095860741127,-0.0011502637962375712,0.00261413934520091,-0.000517267513415504,0.0020501958570079324,-1.8705060153872922e-5,0.0031798951606503067,-0.00033871234008958433,0.0031205117274166767,0.0012011194155680178,0.001724925243548636,0.00034619059212826457,0.003109024824088394,-0.00039739768141285487,0.002026297423466872,-0.0023631406629306927,0.002088244296499513,0.0019590121105363544,0.003239636176054335
127.5,0.000835264669139178,0.0022967322627296246,-0.0002883377109680687,0.002185052993188437,0.0002941730317514692,0.002298013697721968,-0.0012737602028876076,0.001383418871567998,0.00017452058729980937,0.0030161668567153925,-0.0004996392054382828,0.002390025401481691,0.0005500931339873373,0.0029843331576592407,0.00019732520678260258,0.002432873880163419,-0.0023425230589673696,0.0031586366995153283,0.0037236626533500273,0.003209916410722166
